MarketId,MarketName,MarketRating,MarketAddress,MarketPrice,UrlImageProfile,LinkDetail
88,พรหมภรณ์ ฟู้ดมาร์เก็ต  ตลาดรุ่งณภา,0.00 (0),"พระสมุทรเจดีย์, สมุทรปราการ",150,https://dx0z0m6vobblr.cloudfront.net/markets/พรหมภรณ์-ฟู้ดมาร์เก็ต-ตลาดรุ่งณภา/317649359_146297548156602_3568276286105230652_n.jpg,https://thaimarket.biz/markets/พรหมภรณ์-ฟู้ดมาร์เก็ต-ตลาดรุ่งณภา
89,ศูนย์กลางตลาดดอกไม้ ปากคลองตลาดใหม่,"4.30 (4,221)","พระสมุทรเจดีย์, สมุทรปราการ",250,https://dx0z0m6vobblr.cloudfront.net/markets/ศูนย์กลางตลาดดอกไม้-ปากคลองตลาดใหม่/327144369_1245352532721185_3368659359007886947_n.jpg,https://thaimarket.biz/markets/ศูนย์กลางตลาดดอกไม้-ปากคลองตลาดใหม่
90,ตลาดนัดจิงโจ้ จันทบุรี,3.90 (7),"พระสมุทรเจดีย์, สมุทรปราการ",6000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดจิงโจ้-จันทบุรี/189066396_307338410894784_6318148352570837629_n.jpg,https://thaimarket.biz/markets/ตลาดนัดจิงโจ้-จันทบุรี
91,แอเรีย 46 อ่อนนุช 46  Area 46,4.30 (80),"พระสมุทรเจดีย์, สมุทรปราการ",8500,https://dx0z0m6vobblr.cloudfront.net/markets/แอเรีย-46-อ่อนนุช-46-area-46/338951738_1359302414642655_2107294741164515024_n.jpg,https://thaimarket.biz/markets/แอเรีย-46-อ่อนนุช-46-area-46
92,ตลาดนัดรถไฟ ศรีนครินทร์,"4.40 (16,101)","พระสมุทรเจดีย์, สมุทรปราการ",300,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดรถไฟ-ศรีนครินทร์/1724656109676.jpg,https://thaimarket.biz/markets/ตลาดนัดรถไฟ-ศรีนครินทร์
93,Groove Market,4.40 (235),"พระสมุทรเจดีย์, สมุทรปราการ",25000,https://dx0z0m6vobblr.cloudfront.net/markets/groove-market/2024-08-08.jpg,https://thaimarket.biz/markets/groove-market
94,ตลาดสี่แยกบางนา,"3.80 (2,466)","พระสมุทรเจดีย์, สมุทรปราการ",150,https://dx0z0m6vobblr.cloudfront.net/image_647070d4a2361d4859dfbed1_1685415458392.jpg,https://thaimarket.biz/markets/ตลาดสี่แยกบางนา
95,ซีเค พลาซ่า  CK PLAZA PLUAKDEANG RAYONG,"4.20 (2,672)","พระสมุทรเจดีย์, สมุทรปราการ",100000,https://dx0z0m6vobblr.cloudfront.net/markets/ck-plaza-pluakdeang-rayong/448251541_1047512943549137_8909344089038365786_n.jpg,https://thaimarket.biz/markets/ck-plaza-pluakdeang-rayong
96,ตลาดพรีเมี่ยม ไร่ขิง 18,3.90 (7),"พระสมุทรเจดีย์, สมุทรปราการ",1500,https://dx0z0m6vobblr.cloudfront.net/market/image/image_656599061e53f586663e4d1a_59d158e6_1bba_4697_9d51_2aac55bb8234.png,https://thaimarket.biz/markets/ตลาดพรีเมี่ยม-ไร่ขิง18
97,ตลาดนัดโรงพยาบาลทรวงอก,3.90 (47),"เมืองนนทบุรี, นนทบุรี",8000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดโรงพยาบาลทรวงอก/contactus_image2.jpg,https://thaimarket.biz/markets/ตลาดโรงพยาบาลทรวงอก
98,ตลาดธนานันท์,4.60 (16),"เมืองนนทบุรี, นนทบุรี",1900,https://dx0z0m6vobblr.cloudfront.net/market/image/image_658291bb85978dbd0e180b0a_f26aadac_4103_4b52_beb1_368383324f07.png,https://thaimarket.biz/markets/ตลาดธนานันท์
99,ตลาดชุมชนคลองสี่วาพาสวัสดิ์,4.00 (11),"เมืองนนทบุรี, นนทบุรี",3000,https://dx0z0m6vobblr.cloudfront.net/market/image/image_6597c0c281c46e86f41f589f_8a4864e2_2e25_41c4_91b9_7351287b3cf1.jpg,https://thaimarket.biz/markets/ตลาดชุมชนคลองสี่วาพาสวัสดิ์
100,ตลาดท่าปรง,4.00 (31),"เมืองนนทบุรี, นนทบุรี",5000,https://dx0z0m6vobblr.cloudfront.net/market/image/image_65b38f2f72343c8a39bc48e2_631620d6_5ba6_42f1_8232_1ef403e67c62.png,https://thaimarket.biz/markets/ตลาดท่าปรง
101,ตลาดศุภโชค,5.00 (1),"เมืองนนทบุรี, นนทบุรี",1000,https://dx0z0m6vobblr.cloudfront.net/market/image/image_653b8d57d7ff49b5a5a83185_5d92b19f_610d_40be_bb22_8fc344d12382.jpg,https://thaimarket.biz/markets/ตลาดศุภโชค
102,ตลาดสังกะสี เทพารักษ์ สมุทรปราการ,"4.40 (1,556)","เมืองนนทบุรี, นนทบุรี",100,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสังกะสี-เทพารักษ์-สมุทรปราการ/400596987_748572513975692_4749007649149580426_n.jpg,https://thaimarket.biz/markets/ตลาดสังกะสี-เทพารักษ์-สมุทรปราการ
103,ตลาดพรรณรวี,4.10 (580),"เมืองนนทบุรี, นนทบุรี",570,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดพรรณรวี/447677611_927267172535277_8352477023515283840_n.jpg,https://thaimarket.biz/markets/ตลาดพรรณรวี
104,ตลาดคลองเล,4.40 (146),"เมืองนนทบุรี, นนทบุรี",4000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดคลองเล/428081521_417073654221471_424326235301426070_n.jpg,https://thaimarket.biz/markets/ตลาดคลองเล
105,ตลาดบางใหญ่ สไมล์,"4.30 (4,281)","เมืองนนทบุรี, นนทบุรี",100,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดบางใหญ่-สไมล์/sh4294.jpg,https://thaimarket.biz/markets/ตลาดบางใหญ่-สไมล์
106,The CAMPO,0.00 (0),"เมืองนนทบุรี, นนทบุรี",3500,https://dx0z0m6vobblr.cloudfront.net/markets/the-campo/S__15286374_0 - Siriphan Ueasujaritwong.jpg,https://thaimarket.biz/markets/the-campo
107,คลองถม เซ็นเตอร์,"4.20 (12,586)","เมืองนนทบุรี, นนทบุรี",13000,https://dx0z0m6vobblr.cloudfront.net/markets/คลองถม-เซ็นเตอร์/KT SEO (21).jpg,https://thaimarket.biz/markets/คลองถม-เซ็นเตอร์
108,ตลาดนัดคลองถมอาคารพลับพลาไชย,4.50 (28),"เมืองนนทบุรี, นนทบุรี",500,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดคลองถมอาคารพลับพลาไชย/406323332_761217339382137_2707090084898325510_n.jpg,https://thaimarket.biz/markets/ตลาดนัดคลองถมอาคารพลับพลาไชย
109,ตลาดสดหนองบัว  หนองบัวไนท์บาซ่าร์,4.40 (87),"เมืองกาญจนบุรี, กาญจนบุรี",2100,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดหนองบัว-หนองบัวไนท์บาซาร์/410300222_762976135846029_1038099550192999638_n - DODEE TOURChanel.jpg,https://thaimarket.biz/markets/ตลาดสดหนองบัว-หนองบัวไนท์บาซาร์
110,SC Plaza สายใต้ใหม่,"4.00 (2,032)","เมืองกาญจนบุรี, กาญจนบุรี",8460,https://dx0z0m6vobblr.cloudfront.net/markets/sc-plaza-สายใต้ใหม่/2023-08-24.jpg,https://thaimarket.biz/markets/sc-plaza-สายใต้ใหม่
111,ตลาดหัวช้าง ลพบุรี,4.20 (177),"เมืองกาญจนบุรี, กาญจนบุรี",1050,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดหัวช้าง-ลพบุรี/338007679_1243485629918497_6421323811346071110_n.jpg,https://thaimarket.biz/markets/ตลาดหัวช้าง-ลพบุรี
112,ตลาดไนท์ พลาซ่า ม.นเรศวร,4.50 (184),"เมืองกาญจนบุรี, กาญจนบุรี",4000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดไนท์พลาซ่า-ม-นเรศวร/454716881_493401396776052_701657290298094740_n.jpg,https://thaimarket.biz/markets/ตลาดไนท์พลาซ่า-ม-นเรศวร
113,โบ๊เบ๊ ทาวเวอร์ Wholesale Shopping Mall,"4.10 (1,772)","เมืองกาญจนบุรี, กาญจนบุรี",12000,https://dx0z0m6vobblr.cloudfront.net/markets/โบ๊เบ๊-ทาวเวอร์-wholesale-shopping-mall/61795b27166f5_46249.jpeg,https://thaimarket.biz/markets/โบ๊เบ๊-ทาวเวอร์-wholesale-shopping-mall
114,ตลาดน้ำทุ่งบัวแดง,"3.90 (3,037)","เมืองกาญจนบุรี, กาญจนบุรี",100,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดน้ำทุ่งบัวแดง/IMG_7235.jpg,https://thaimarket.biz/markets/ตลาดน้ำทุ่งบัวแดง
115,ตลาดสดช่อทิพย์,3.90 (24),"เมืองกาญจนบุรี, กาญจนบุรี",40,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสดช่อทิพย์/1724303746636.jpg,https://thaimarket.biz/markets/ตลาดสดช่อทิพย์
116,UPlearn Mall,4.40 (83),"เมืองกาญจนบุรี, กาญจนบุรี",3500,https://dx0z0m6vobblr.cloudfront.net/markets/u-plearn-mall/2023-12-07.jpg,https://thaimarket.biz/markets/u-plearn-mall
117,ตลาดร่มเหลือง พาราไดซ์ เพลส @Paradise Place,"4.10 (1,607)","เมืองกาญจนบุรี, กาญจนบุรี",750,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดร่มเหลือง-พาราไดซ์-เพลส-paradise-place/450677432_815090707385853_3364481248007391423_n.jpg,https://thaimarket.biz/markets/ตลาดร่มเหลือง-พาราไดซ์-เพลส-paradise-place
118,ตลาดโอโซนวัน ดอนเมือง,"4.50 (2,143)","เมืองกาญจนบุรี, กาญจนบุรี",4900,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดโอโซนวันดอนเมือง/2023-02-18.jpg,https://thaimarket.biz/markets/ตลาดโอโซนวันดอนเมือง
119,ตลาดนัดกรมปศุสัตว์,4.30 (69),"เมืองกาญจนบุรี, กาญจนบุรี",400,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดกรมปศุสัตว์/359004734_791826196064761_3172927269973323633_n.jpg,https://thaimarket.biz/markets/ตลาดนัดกรมปศุสัตว์
120,ตลาดสุข 71 พลาซ่า,4.20 (797),"เมืองกาญจนบุรี, กาญจนบุรี",250,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดสุข-71-พลาซ่า/396722255_749177480350966_8306432018497966367_n.jpg,https://thaimarket.biz/markets/ตลาดสุข-71-พลาซ่า
121,ตลาดเคหะออเงิน เดลิเวอรี่,0.00 (0),"สายไหม, กรุงเทพมหานคร",6000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเคหะออเงิน-เดลิเวอรี่/294650234_462988885831555_3544612130174347436_n - DODEE TOURChanel.jpg,https://thaimarket.biz/markets/ตลาดเคหะออเงิน-เดลิเวอรี่
122,โครงการ วีด้า เจมโมฯ,3.80 (155),"สายไหม, กรุงเทพมหานคร",27200,https://dx0z0m6vobblr.cloudfront.net/markets/โครงการ-วีด้า-เจมโมฯ/unnamed.jpg,https://thaimarket.biz/markets/โครงการ-วีด้า-เจมโมฯ
123,ตลาดนัดลุมพินีทาวเวอร์,4.00 (155),"สายไหม, กรุงเทพมหานคร",21400,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดนัดลุมพินีทาวเวอร์/423582270_122141584952078932_6303372950087257167_n.jpg,https://thaimarket.biz/markets/ตลาดนัดลุมพินีทาวเวอร์
124,ตลาดเวิลด์มาร์เก็ต,"4.30 (5,957)","สายไหม, กรุงเทพมหานคร",13000,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดเวิลด์มาร์เก็ต/393122672_720338213468076_2368151760663179290_n.jpg,https://thaimarket.biz/markets/ตลาดเวิลด์มาร์เก็ต
125,ตลาดใหม่หนองจอก,4.10 (82),"สายไหม, กรุงเทพมหานคร",1500,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดใหม่หนองจอก/unnamed.jpg,https://thaimarket.biz/markets/ตลาดใหม่หนองจอก
126,ตลาดปัฐวิกรณ์ นวมินทร์ 72,"4.30 (4,462)","สายไหม, กรุงเทพมหานคร",12500,https://dx0z0m6vobblr.cloudfront.net/markets/ตลาดปัฐวิกรณ์-นวมินทร์-72/2022-12-22.jpg,https://thaimarket.biz/markets/ตลาดปัฐวิกรณ์-นวมินทร์-72
